stale_workbook,sheet,cell,old,new
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,H38,,"=IFERROR(IF(OR(F38="""",E12="""",E12=0),"""",F38/E12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B39,,24
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,G39,,"=IFERROR(IF(F39="""","""",F39/12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,H39,,"=IFERROR(IF(OR(F39="""",E12="""",E12=0),"""",F39/E12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B40,,25
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,G40,,"=IFERROR(IF(F40="""","""",F40/12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,H40,,"=IFERROR(IF(OR(F40="""",E12="""",E12=0),"""",F40/E12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B41,,26
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,G41,,"=IFERROR(IF(F41="""","""",F41/12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,H41,,"=IFERROR(IF(OR(F41="""",E12="""",E12=0),"""",F41/E12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B42,,27
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,G42,,"=IFERROR(IF(F42="""","""",F42/12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,H42,,"=IFERROR(IF(OR(F42="""",E12="""",E12=0),"""",F42/E12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B43,,28
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,G43,,"=IFERROR(IF(F43="""","""",F43/12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,H43,,"=IFERROR(IF(OR(F43="""",E12="""",E12=0),"""",F43/E12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B44,,29
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,G44,,"=IFERROR(IF(F44="""","""",F44/12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,H44,,"=IFERROR(IF(OR(F44="""",E12="""",E12=0),"""",F44/E12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B45,,30
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,G45,,"=IFERROR(IF(F45="""","""",F45/12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,H45,,"=IFERROR(IF(OR(F45="""",E12="""",E12=0),"""",F45/E12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B47,,TOTALS / AVERAGES
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,F47,,"=IFERROR(SUMIF(F16:F45,""<>"",F16:F45),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B49,,"▪  LEASE PERIOD column:  Initial Term · Extension Term · Option 1, Option 2, etc."
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B50,,"▪  For rent tied to FMV, CPI, or other variable methods, leave Annual Rent blank and describe in Notes column."
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B51,,▪  Current lease year row auto-highlights in blue based on today's date (Start Date ≤ Today ≤ End Date).
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Rent Schedule,B52,,▪  Building SF (row 12) is used for Rent/SF calculations — update when SF is confirmed.
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Sensitivity Analysis,*,<missing sheet>,<added sheet>
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Amortization,*,<missing sheet>,<added sheet>
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A2,,ASSUMPTIONS & FLAGS
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B2,Assumptions & Flags,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A3,,All key inputs for the Pro Forma  ·  Blue text = broker enters  ·  Yellow = fill before delivering  ·  Flag discrepancies in right column
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B3,Blue text = enter value here  ·  All Pro Forma formulas reference this tab  ·  Flag all discrepancies below,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A5,,PROPERTY IDENTIFICATION
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G5,,DEBT / LEVERAGE ASSUMPTIONS
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A6,,Property Address
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B6,KEY INPUTS — DEAL ASSUMPTIONS,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E6,,Used on Cover and Executive Summary
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G6,,Purchase Price ($)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,K6,,Link to left side C36 or enter here
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A7,,Tenant / Operator
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B7,PARAMETER,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,C7,VALUE,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D7,SOURCE / NOTES,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E7,,Trade name + entity name
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G7,,LTV (%)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,K7,,Default 65%
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A8,,Guarantor
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B8,Purchase Price,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D8,From offer / listing price,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E8,,Corporate or personal
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G8,,Loan Amount
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,I8,,"=IFERROR(IF(OR(I6="""",I7=""""),"""",-I6*I7),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,K8,,Negative = debt obligation
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A9,,Building SF
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B9,GLA / RBA (SF),
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D9,Verify against lease and tax records,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E9,,Per lease or survey — flag discrepancy
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G9,,Down Payment / Equity
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,I9,,"=IFERROR(IF(OR(I6="""",I7=""""),"""",I6*(1-I7)),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A10,,Site Area (Acres)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B10,Hold Period (years),
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,C10,10,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D10,Default 10 years,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E10,,Per survey or tax record
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G10,,Interest Rate
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,K10,,Default 6.5%
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A11,,Year Built
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B11,Exit Cap Rate,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D11,Based on market comp analysis,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E11,,Four-digit year
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G11,,Amortization (years)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,K11,,Default 25 years
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A12,,Zoning
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B12,Going-in Cap Rate,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,C12,"=IFERROR(D29/C6,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D12,Year 1 NOI ÷ Purchase Price,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E12,,Confirm permitted use
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G12,,IO Period (years)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,K12,,Enter 0 if fully amortizing
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A13,,Estimated Close Date
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B13,LTV,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,C13,0.65,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D13,Default 65% — adjust per lender,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E13,,Used for year-end date row on Pro Forma
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G13,,Hold Period (years)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,K13,,Default 10 — drives disposition year
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B14,Interest Rate,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,C14,0.065,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D14,Default 6.5% — verify current market,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G14,,Annual Debt Service
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,I14,,"=IFERROR(IF(OR(I8="""",I10="""",I11=""""),"""",ABS(I8)*(I10/12)*(1+I10/12)^(I11*12)/((1+I10/12)^(I11*12)-1)*12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,K14,,P&I payment (fully amortizing)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A15,,PRICING STRATEGY  ·  FUNGIBLE INPUTS
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B15,Amortization (years),
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,C15,25,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D15,Default 25-year amortization,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G15,,Monthly Debt Service
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,I15,,"=IFERROR(IF(I14="""","""",I14/12),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A16,,Recommended Asking Cap Rate
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B16,Vacancy / Credit Loss %,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D16,Typically 0% NNN; 5-10% MOB,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E16,,Drives Recommended Asking Price on Exec Summary
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G16,,DCR (Year 1)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,I16,,"=IFERROR(IF(OR(C33="""",I14="""",I14=0),"""",C33/I14),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,K16,,Must exceed 1.20x
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A17,,Trade Range — Low Cap Rate
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B17,Management Fee %,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D17,Typically 3-5% of EGR,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E17,,Low = higher price
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G17,,DSCR at 1.20x NOI Required
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,I17,,"=IFERROR(IF(I14="""","""",I14*1.20),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A18,,Trade Range — High Cap Rate
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B18,Annual Rent Growth %,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D18,Per lease escalation schedule,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E18,,High = lower price
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A19,,Implied Ask Price (NOI / Cap)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B19,Brokerage Fee % (disp.),
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,C19,0.05,"=IFERROR(IF(OR(C33="""",C16="""",C16=0),"""",C33/C16),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D19,Standard 5% — per BOV standard,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E19,,Updates Executive Summary
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G19,,DISPOSITION / EXIT ASSUMPTIONS
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A20,,Broker Price Opinion (BPO)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B20,Transaction Costs % (disp.),
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,C20,0.01,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,D20,Standard 1% — per BOV standard,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E20,,Override if needed
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G20,,Exit Cap Rate
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,K20,,Applied to Year 10 NOI
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,A21,,Price Per SF
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,E21,,Manual entry or use Valuation Matrix
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G21,,Exit NOI (Year 10 Projected)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,I21,,"=IFERROR(IF(OR(C24="""",C25=""""),"""",C24*(1+C25)^(I13-1)),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,K21,,Y1 rent * (1+escalation)^hold period
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,B22,CALCULATED VALUES,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,G22,,GROSS SALE PROCEEDS
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Assumptions & Flags,I22,,"=IFERROR(IF(OR(I21="""",I20="""",I20=0),"""",I21/I20),"""")"
